Country name,Code,Continent,Happiness Index,Log GDP,Social support,Healthy life exp,Freedom,Generosity,Pct corruption,Suicide,Depression & Anxiety,Substance Abuse,Physician perpop,Average Age,Sleep (min),Gini index,Pct Poverty,Pct spent ed,Literacy rate,Tourist arrivals,Rev tourism,Security index,Unemployment rate,Blue Index
Nigeria,NGA,Africa,0.5185185185185186,0.38177874186550975,0.5576923076923076,0.055555555555555365,0.7142857142857142,0.5324675324675324,0.8481012658227848,0.03172702783597725,0.4585666725886561,0.24309856885316894,,0.09404388714733537,,,,,,,0.010332845647403072,0.911111111111111,0.29721595184349137,0.24446408975926745
Pakistan,PAK,Asia,0.6179337231968811,0.35574837310195245,0.48076923076923067,0.3611111111111111,0.4999999999999999,0.4285714285714285,0.6962025316455696,0.04130499850344209,0.7068306285290551,0.09232458128128432,0.15763546798029557,0.2633228840125392,,,,0.4349570200573066,0.21033210332103328,,0.0033793454406666453,0.8999999999999999,0.12979683972911962,0.2801534027712605
Palestinian Territories,PS,Asia,0.3840155945419103,0.33839479392624744,0.7307692307692306,,0.35714285714285715,0.1688311688311688,0.8481012658227848,0.003891050583657597,0.24673453781447696,0.13246417097219287,,,,,,,,0.0056716658789352946,0.0008309214083521517,,0.9477050413844996,0.1276965864567758
Panama,PAN,Americas,0.7621832358674464,0.6898047722342734,0.9038461538461539,0.7569444444444444,0.8392857142857143,0.1688311688311688,0.8607594936708861,0.06614785992217899,0.4011787333637157,0.39484444713015276,,0.43260188087774293,,0.878136200716846,,,,0.021118885955710286,0.027066569129480616,0.48888888888888893,0.12829194883370956,0.28739034680534914
Paraguay,PRY,Americas,0.594541910331384,0.5531453362255968,0.8846153846153846,0.6180555555555555,0.8214285714285714,0.3766233766233766,0.8227848101265823,0.08380724334031726,0.15227558878735672,0.20353808502281173,0.032840722495894904,0.4012539184952978,,0.8387096774193549,0.3550295857988166,,,0.018133191925945567,0.001522693298559206,0.6222222222222222,0.15500376222723852,0.14654030571682858
Peru,PER,Americas,0.594541910331384,0.5639913232104121,0.7499999999999999,0.6979166666666665,0.7142857142857142,0.1688311688311688,0.9367088607594938,0.007482789583956899,0.1786657757934822,0.22160115216887735,,0.3949843260188088,0.32098765432098764,0.6415770609318996,0.28550295857988167,0.6469914040114613,0.8904641677995727,0.046353188006501664,0.01811726726249165,0.6777777777777777,0.11173814898419863,0.13591657251543882
Philippines,PHL,Asia,0.5711500974658869,0.4555314533622559,0.7884615384615384,0.4895833333333332,0.8928571428571428,0.19480519480519476,0.6962025316455696,0.07542651900628554,0.40724040444612664,0.022071486841707726,0.09195402298850575,0.25391849529780564,0.2345679012345679,,,,,0.07619860052797214,0.03312951242008842,0.9666666666666666,0.07750188111361925,0.16824613676470665
Poland,POL,Europe,0.6900584795321638,0.7353579175704992,0.8461538461538461,0.7361111111111113,0.7142857142857142,0.22077922077922074,0.6075949367088608,0.4429811433702484,0.27919025806999787,0.4048755677755285,0.3842364532019704,0.7931034482758622,0.5802469135802469,,0.18343195266272191,,,0.21034733189620392,0.05592617919277377,0.08888888888888889,0.16553799849510908,0.3756823230719249
Portugal,PRT,Europe,0.594541910331384,0.7396963123644252,0.8846153846153846,0.8506944444444445,0.8571428571428571,0.15584415584415579,0.9113924050632912,0.2951212211912601,0.14684731309042875,0.33590657763543524,0.8341543513957307,0.84012539184953,,,,,,0.17776983642085606,0.08575586018256416,0.03333333333333334,0.31527464258841226,0.2592917039723747
Romania,ROU,Europe,0.668615984405458,0.7006507592190891,0.7115384615384616,0.6666666666666669,0.732142857142857,0.1688311688311688,0.9746835443037976,0.27865908410655493,0.3256540579788508,0.27202868336505825,0.4827586206896552,0.8056426332288402,0.654320987654321,,0.31360946745562135,,,0.125825676968656,0.011895295951146592,0.2222222222222222,0.16704288939051914,0.2921139418168213
Russia,RUS,Asia,0.5692007797270955,0.7136659436008675,0.8846153846153846,0.5624999999999999,0.5357142857142857,0.1818181818181818,0.8860759493670887,0.8132295719844358,0.3632290805725276,0.15160991429233264,,0.7586206896551725,0.6049382716049383,,0.15976331360946747,,,0.28103565541171455,0.05950430965936198,0.8777777777777778,0.17757712565838973,0.44268952228309866
Rwanda,RWA,Africa,0.08771929824561399,0.15618221258134488,0.15384615384615388,0.44444444444444436,0.8571428571428571,0.4415584415584415,0.06329113924050632,0.0996707572583059,0.5550880187855802,0.3515726500891319,0.016420361247947456,0.1128526645768025,,,,0.236676217765043,,,0.002115072675805477,0.5777777777777778,0.02144469525959368,0.33544380871100604
Saudi Arabia,SAU,Asia,0.7076023391812866,0.8611713665943603,0.7692307692307692,0.6354166666666666,0.6785714285714286,0.19480519480519476,,0.008380724334031734,0.28149790284332726,0.08879455338348895,0.41050903119868637,0.3793103448275862,0.1111111111111111,,,,0.9133812390755485,0.18557414089248042,0.05965141057854394,0.5888888888888889,0.20316027088036115,0.12622439352028267
Senegal,SEN,Africa,0.39376218323586737,0.27114967462039047,0.5769230769230769,0.3993055555555556,0.46428571428571414,0.3116883116883117,0.8481012658227848,0.14097575576174798,0.25249495987208503,0.13303320542647373,0.004926108374384237,0.1065830721003135,,,,0.8080229226361033,0.06991648863857061,0.015608608943248758,0.001797016634330969,0.5777777777777778,0.23024830699774265,0.17550130702010225
Serbia,SRB,Europe,0.4795321637426901,0.6073752711496748,0.8461538461538461,0.6979166666666665,0.4464285714285715,0.27272727272727265,0.8734177215189873,0.45435498353786286,0.24806698542418185,0.385120504376026,,0.852664576802508,,,0.32396449704142016,0.132378223495702,,0.017130275398572863,0.006718933876148978,0.5,0.4887133182844244,0.3625141577793569
Sierra Leone,SLE,Africa,0.2787524366471734,0.09110629067245118,0.40384615384615385,0.052083333333333336,0.4999999999999999,0.4935064935064935,0.8734177215189873,0.08769829392397485,0.22161114157931727,0.5033990996162794,,0.1128526645768025,,,,0.7415472779369628,,0.0004611110470679101,9.1441111923921e-05,0.36666666666666664,0.15086531226486077,0.2709028450398572
Singapore,SGP,Asia,0.7251461988304093,0.9869848156182215,0.8846153846153846,1.0,0.8928571428571428,0.5454545454545454,0.0,0.18108350793175695,0.45015487289608447,0.05632433956753382,,0.6018808777429469,0.3950617283950617,,,,0.9496989706739172,0.1601438666466852,0.07901704780382303,0.06666666666666668,0.13957863054928515,0.22918757346512508
Slovakia,SVK,Europe,0.723196881091618,0.7548806941431672,0.9038461538461539,0.7256944444444442,0.4999999999999999,0.2987012987012987,0.9620253164556963,0.28703980844058663,0.2769270282169919,0.5820265683697415,0.555008210180624,0.7868338557993731,0.6049382716049383,,,,,0.024796246556076866,0.011958907159441494,0.08888888888888889,0.2874341610233258,0.3819978016757733
Slovenia,SVN,Europe,0.6842105263157895,0.7635574837310195,0.9423076923076924,0.8020833333333333,0.875,0.3506493506493506,0.8481012658227848,0.5366656689613888,0.3426669035462417,0.40805813215699305,0.5008210180623973,0.9122257053291537,,,,,,0.045880549183257055,0.012090105276549728,0.06666666666666668,0.22836719337848002,0.4291302348882078
South Africa,ZAF,Africa,0.3606237816764132,0.559652928416486,0.8269230769230769,0.29166666666666663,0.6428571428571429,0.20779220779220775,0.8860759493670887,0.25321759952110146,0.5495149118267276,0.09232458128128432,0.14285714285714285,0.3667711598746082,0.7407407407407407,,,0.6744985673352436,0.7525733152068361,0.11843637243939271,0.03852453802359976,0.5666666666666667,1.0,0.29835236420970446
South Korea,KOR,Asia,0.6257309941520468,0.7939262472885034,0.7115384615384616,0.8888888888888887,0.19642857142857148,0.3896103896103896,0.8734177215189873,0.7797066746483088,0.2861769181452329,0.18977047265109626,0.38095238095238093,,0.08641975308641975,,,,,0.15360761755449756,0.06821109379472663,0.12222222222222223,0.12076749435665914,0.4185513551482127
Spain,ESP,Europe,0.695906432748538,0.7830802603036876,0.8846153846153846,0.9166666666666664,0.5892857142857143,0.33766233766233766,0.7974683544303798,0.15594133492966178,0.3921895397069387,0.1803083864600014,0.6288998357963875,0.8557993730407525,0.691358024691358,,,,,0.9436407022721247,0.30171591234375494,0.19999999999999998,0.6294206170052671,0.24281308703220064
Sri Lanka,LKA,Asia,0.3255360623781676,0.5509761388286333,0.7307692307692306,0.6701388888888888,0.7142857142857142,0.4935064935064935,0.8607594936708861,0.5414546542951212,0.4279918276546605,0.0468521819701685,0.14614121510673236,0.5454545454545454,,,,0.4326647564469914,0.8467663624004661,0.02426596885194877,0.020144874526891638,0.7111111111111111,0.1388261851015801,0.3387662213066501
Sweden,SWE,Europe,0.9025341130604289,0.8503253796095446,0.9038461538461539,0.861111111111111,0.8928571428571428,0.5974025974025974,0.10126582278481013,0.3301406764441784,0.20750843883486148,0.3324571209878035,,0.8087774294670849,0.8641975308641975,,,,,0.08119012761248227,0.05626411373684043,0.12222222222222223,0.23438675696012035,0.29003541208894784
Taiwan,TWN,Asia,0.7212475633528266,0.8568329718004338,0.8653846153846154,,0.5892857142857143,0.2857142857142857,0.7341772151898734,0.46722538162226873,0.5055286920385289,0.34097249498947535,,0.7931034482758622,0.37037037037037035,,,,,,,,,0.4379088562167577
Tajikistan,TJK,Asia,0.6179337231968811,0.24945770065075934,0.42307692307692313,0.5590277777777777,0.7142857142857142,0.5324675324675324,0.7088607594936709,0.07153546842262795,0.31453874139702304,0.29753451974499195,,0.2852664576802508,,,0.4008875739644971,,,0.004841665994213057,0.0006202092808752902,0.6333333333333333,0.40556809631301727,0.22786957652154763
Tanzania,TZA,Africa,0.13450292397660818,0.24078091106290683,0.5192307692307692,0.3229166666666666,0.6607142857142857,0.5064935064935066,0.6202531645569621,0.06046093983837174,0.4042066722796827,0.17521729059028512,,0.0721003134796238,,,,1.0,,0.01457110908734596,0.0089413504659521,0.5,0.05793829947328818,0.21329496756944652
Thailand,THA,Asia,0.6393762183235868,0.6225596529284164,0.8461538461538461,0.6701388888888888,0.875,0.6493506493506493,0.9113924050632912,0.2861418736905118,0.42183553348112557,0.10008459981267183,0.12643678160919541,0.6990595611285269,0.49382716049382713,0.3978494623655915,0.08136094674556214,,,0.41016980414308274,0.2267779332718425,0.8888888888888888,0.012791572610985702,0.2693540023281031
Tunisia,TUN,Africa,0.28460038986354774,0.5357917570498918,0.5384615384615384,0.6562499999999998,0.08928571428571426,0.07792207792207788,0.8987341772151899,0.01287039808440587,0.10060172561620871,0.07474997733933589,0.20689655172413793,0.5078369905956114,,,,,,0.08116707206012888,0.0070210871155497595,0.8111111111111112,0.5601956358164033,0.06274070034665015
Turkey,TUR,Europe,0.5750487329434698,0.7158351409978311,0.8461538461538461,0.6493055555555557,0.375,0.06493506493506492,0.6455696202531647,0.020652499251721038,0.4365812870285259,0.22980934827930022,0.29720853858784896,0.48589341692789967,0.38271604938271603,,0.17011834319526628,,0.9293066614876675,0.43332910648206857,0.12664196431411215,0.8111111111111112,0.38863807373965387,0.2290143781865157
Turkmenistan,TKM,Asia,0.5009746588693957,0.6225596529284164,0.9038461538461539,0.4895833333333332,0.5178571428571428,0.4415584415584415,,0.17779108051481593,0.21226276639296776,0.20691200612341498,,0.3918495297805642,,,,,,,,0.5888888888888889,0.12678705793829947,0.19898861767706622
Uganda,UGA,Africa,0.26120857699805067,0.14099783080260314,0.5769230769230769,0.26388888888888873,0.6071428571428571,0.4675324675324675,0.8354430379746836,0.0697395989224783,0.3603575594194391,0.07403490749413343,0.021346469622331693,0.012539184952978068,,,,0.315759312320917,,0.016035136661786575,0.003741134187843898,0.6777777777777777,0.04890895410082769,0.16804402194535029
Ukraine,UKR,Europe,0.3216374269005847,0.46637744034707174,0.8076923076923076,0.5763888888888887,0.3035714285714285,0.40259740259740256,0.9873417721518987,0.8305896438192157,0.41202176717312555,0.10835826006385271,,0.7899686520376177,0.6666666666666666,,0.0,0.3495702005730659,,,,0.7333333333333333,0.3393528969149736,0.45032322368539796
United Arab Emirates,ARE,Asia,0.8538011695906432,0.9284164859002169,0.7692307692307692,0.6666666666666669,0.9464285714285714,0.6493506493506493,,0.09847351092487279,0.4042646047844525,0.23346526875547632,0.39408866995073893,0.46708463949843265,,,,,,0.2349706618096303,0.0836169333036481,0.23333333333333334,0.07411587659894657,0.24540112815493387
United Kingdom,GBR,Europe,0.8654970760233918,0.8156182212581345,0.9615384615384615,0.847222222222222,0.6785714285714286,0.7532467532467532,0.32911392405063294,0.17390002993115833,0.35426885316813556,0.4231199202344624,0.451559934318555,0.7868338557993731,,,,,,0.43390549529090344,0.18965284183073058,0.1888888888888889,0.14484574868322045,0.31709626777791877
United States,USA,Americas,0.8440545808966862,0.8850325379609546,0.9230769230769231,0.7187500000000002,0.7857142857142857,0.6233766233766234,0.6582278481012659,0.36396288536366356,0.4540595237175674,0.28835443292946994,0.4220032840722496,0.7115987460815049,0.7530864197530864,,,,,0.8896676542128258,1.0,0.24444444444444446,0.1455981941309255,0.36879228067023356
Uruguay,URY,Americas,0.7173489278752436,0.6746203904555315,0.9038461538461539,0.7361111111111113,0.8392857142857143,0.24675324675324672,0.5949367088607596,0.5061358874588446,0.30565575733232403,0.2276188174154757,0.8275862068965517,0.6144200626959249,,0.5053763440860216,0.08136094674556214,0.45787965616045845,0.9772771411924646,0.04222624413524387,0.010511752170732483,0.3111111111111111,0.2784048156508653,0.34647015406888143
Uzbekistan,UZB,Asia,0.732943469785575,0.40780911062906744,0.9615384615384615,0.5937499999999999,1.0,0.5324675324675324,0.37974683544303806,0.19634839868302903,0.4021423440263864,0.0,,0.4137931034482759,,,,0.921489971346705,,0.03088291237737328,0.0032560987245952738,0.6777777777777777,0.20090293453724603,0.19949691423647178
Venezuela,VEN,Americas,0.469785575048733,0.46637744034707174,0.8846153846153846,0.6458333333333331,0.375,0.15584415584415579,0.8607594936708861,0.18467524693205625,0.5306907099435351,0.113383891792811,,0.4043887147335424,,,,,,0.004795554889506265,,0.7,0.25620767494356655,0.27624994955613413
Vietnam,VNM,Asia,0.4912280701754385,0.4143167028199567,,0.6944444444444445,,,,0.14666267584555523,1.0,0.2713136135198557,,0.47335423197492166,0.3950617283950617,,,,,0.1488351182173447,0.03528036640055978,0.39999999999999997,0.058690744920993215,0.4726587631218036
Yemen,YEM,Africa,0.11500974658869394,0.2082429501084599,0.6730769230769231,0.2847222222222221,0.3035714285714285,0.15584415584415579,,0.058964381921580364,0.3209731115934529,0.16579045432113684,,0.12852664576802508,,,,,,,,0.9777777777777779,0.47629796839729116,0.18190931594539003
Zambia,ZMB,Africa,0.24756335282651074,0.3015184381778743,0.5769230769230769,0.2465277777777776,0.6964285714285713,0.5454545454545454,0.7341772151898734,0.1146363364262197,0.4520029197982404,0.18063067146065606,,0.04388714733542321,,,,0.4504297994269341,,0.012357776061419991,0.0025325212302407685,0.39999999999999997,0.41911211437170803,0.2490899758950387
Zimbabwe,ZWE,Africa,0.19103313840155944,0.22125813449023854,0.5961538461538461,0.25347222222222215,0.5714285714285714,0.2597402597402597,0.7468354430379747,0.4528584256210715,0.0,0.27962252369298324,0.024630541871921183,0.14420062695924765,,,1.0,0.7931232091690544,,0.02780499613819498,0.0005645494736172513,0.7888888888888889,0.17607223476297967,0.24416031643801825
